""
"BOM:530703","Info Drive Software Ltd","Bombay Stock Exchange","India","Technology","16065194.63024588032090","0.0173993000","n/a","n/a"
"BOM:530745","LN Industries India Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","0.00000000000000","-1.0000000000","n/a","n/a"
"BOM:530801","Diamond Infosystems Ltd","Bombay Stock Exchange","India","Technology","40087588.61228001147041","0.0176844000","n/a","n/a"
"BOM:530885","Five Core Exim Ltd","Bombay Stock Exchange","India","Technology","510797.12706150675887","0.2481377000","n/a","n/a"
"BOM:530993","Sarthak Global Ltd","Bombay Stock Exchange","India","Consumer Non-Cyclicals","2504631.51296090056085","-0.8108498000","0.06615494394836","30.260510"
"BOM:531080","Shri Krishna Devcon Ltd","Bombay Stock Exchange","India","Real Estate","2672134.23051530166521","0.1773714000","0.19019546385152","11.937850"
"BOM:531137","Gemstone Investments Ltd","Bombay Stock Exchange","India","Financials","271162.57977606017966","0.0141458000","0.01880614334016","24.534540"
"BOM:531223","Anjani Synthetics Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","35795386.49292102086682","-0.1746564000","0.36812025261585","11.402930"
"BOM:531396","Pagaria Energy Ltd","Bombay Stock Exchange","India","Energy","34035.11813859194003","-0.7858253000","0.05895259117979","134.183400"
"BOM:531416","Narendra Properties Ltd","Bombay Stock Exchange","India","Real Estate","0.00000000000000","n/a","0.27542330494628","1.661160"
"BOM:531463","Global Infratech + Finance Ltd","Bombay Stock Exchange","India","Financials","258991.27048169068562","-0.4996650000","n/a","n/a"
"BOM:531591","BAMPSL Securities Ltd","Bombay Stock Exchange","India","Financials","70723.76976478983134","-0.7148156000","0.03947956332402","n/a"
"BOM:531645","Southern Ispat and Energy Ltd","Bombay Stock Exchange","India","Basic Materials","89374342.28514648118385","n/a","n/a","n/a"
"BOM:531693","Yantra Natural Resources Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","0.00000000000000","n/a","n/a","n/a"
"BOM:531694","Rainbow Foundations Limited","Bombay Stock Exchange","India","Real Estate","4617348.33378903775233","0.3392508000","0.21873812111957","7.884620"
"BOM:531712","Trilogic Digital Media Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","2275820.76811758507779","-0.6654865000","n/a","n/a"
"BOM:531831","Unisys Softwares and Holding Indstrs Ltd","Bombay Stock Exchange","India","Financials","37129.72904482130829","-0.9874217000","n/a","n/a"
"BOM:531840","IEC Education Ltd","Bombay Stock Exchange","India","Academic/Educational Services","0.00000000000000","n/a","n/a","n/a"
"BOM:531842","Lahoti Overseas Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","62697841.29482297550533","0.1859601000","0.30609999266427","7.626540"
"BOM:531870","Popular Estate Management Ltd","Bombay Stock Exchange","India","Real Estate","0.00000000000000","n/a","0.08002614187301","n/a"
"BOM:531898","Sanguine Media Limited","Bombay Stock Exchange","India","Consumer Cyclicals","0.00000000000000","n/a","n/a","n/a"
"BOM:531925","52 Weeks Entertainment Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","0.00000000000000","n/a","0.02867603417116","0.962020"
"BOM:531931","Sai Capital Ltd","Bombay Stock Exchange","India","Financials","11812258.67116591419864","-0.5358577000","n/a","n/a"
"BOM:531945","Sunitee Chemicals Ltd","Bombay Stock Exchange","India","Financials","0.00000000000000","n/a","n/a","n/a"
"BOM:531996","Odyssey Corporation Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","2524700.73557362071610","34.0165500000","0.06388753659529","2.614490"
"BOM:532022","Filatex Fashions Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","2309847.88364198971664","-0.7048189000","0.05681856072984","81.562320"
"BOM:532031","Sarang Chemicals Ltd","Bombay Stock Exchange","India","Basic Materials","0.00000000000000","-1.0000000000","n/a","n/a"
"BOM:532072","Interworld Digital Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","0.00000000000000","n/a","0.00213403044995","109.589000"
"BOM:532123","BSEL Infrastructure Realty Limited","Bombay Stock Exchange","India","Real Estate","0.00000000000000","-1.0000000000","0.02600849610873","44.187630"
"BOM:532145","H.S.India Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","1370915.83250528505979","-0.6033309000","0.08536121799788","n/a"
"BOM:532333","HB Portfolio Ltd","Bombay Stock Exchange","India","Financials","2863904.87559269361325","0.4692809000","0.45214770158252","5.593390"
"BOM:532350","Padmalaya Telefilms Limited","Bombay Stock Exchange","India","Consumer Cyclicals","0.00000000000000","-1.0000000000","0.03094344152423","n/a"
"BOM:532723","MPDLLtd","Bombay Stock Exchange","India","Real Estate","411080.95311134970757","-0.4557190000","0.16538735987089","n/a"
"BOM:532911","Parle Industries Ltd","Bombay Stock Exchange","India","Basic Materials","1980.78038826016499","-0.9972928000","0.11683816713460","n/a"
"BOM:533285","RDB Realty + Infrastructure Ltd","Bombay Stock Exchange","India","Real Estate","7987944.06172683076472","0.3312986000","0.53950957312722","16.932900"
"BOM:533427","VMS Industries Ltd","Bombay Stock Exchange","India","Industrials","20444065.06125334275863","-0.1311290000","0.17005555148015","9.360680"
"BOM:534338","Max Heights Infrastucture Ltd","Bombay Stock Exchange","India","Real Estate","1379628.01181719361658","-0.7616883000","0.19339650952645","20.530100"
"BOM:534563","MaxAlert Systems Ltd","Bombay Stock Exchange","India","Basic Materials","762043.73428653360098","-0.5172702000","0.06668845156084","n/a"
"BOM:534691","Comfort Commotrade Ltd","Bombay Stock Exchange","India","Financials","10568121.58638488572934","1.2026430000","0.19953184707004","2.098890"
"BOM:534734","Ram Minerals and Chemicals Ltd","Bombay Stock Exchange","India","Basic Materials","0.00000000000000","-1.0000000000","0.00653546825296","122.500000"
"BOM:535141","Sunstar Realty Development Ltd","Bombay Stock Exchange","India","Real Estate","0.00000000000000","-1.0000000000","n/a","n/a"
"BOM:535205","Mystic Electronics Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","0.00000000000000","n/a","0.05761882214857","n/a"
"BOM:535279","Bothra Metals and Alloys Ltd","Bombay Stock Exchange","India","Basic Materials","426579.74938479903435","-0.8313997000","0.04894932344566","n/a"
"BOM:535694","Edynamics Solutions Limited","Bombay Stock Exchange","India","Consumer Cyclicals","0.00000000000000","-1.0000000000","0.00666884515608","n/a"
"BOM:536737","Amrapali Capital and Finance Servics Ltd","Bombay Stock Exchange","India","Financials","24948069.70276957139332","1.3533710000","0.09136317863836","n/a"
"BOM:536799","SRS Finance Ltd","Bombay Stock Exchange","India","Financials","2394523.54435782355569","-0.6609069000","n/a","n/a"
"BOM:538019","Oceanaa Biotek Industries Ltd","Bombay Stock Exchange","India","Industrials","3421780.44827977139199","-0.2928986000","0.04108008616148","n/a"
"BOM:538128","Women-s Next Loungeries Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","5169252.62252335763016","-0.2514304000","n/a","n/a"
"BOM:538180","Gold Line International Finvest Ltd","Bombay Stock Exchange","India","Financials","97057.97227094184100","-0.4163403000","0.00613533754360","370.967700"
"BOM:538319","GCM Capital Advisors Ltd","Bombay Stock Exchange","India","Financials","563386.03943955025308","0.8963771000","0.05041646938000","73.284220"
