""
"BOM:538364","Bcpl International Ltd","Bombay Stock Exchange","India","Consumer Non-Cyclicals","1254228.11451740902028","n/a","n/a","n/a"
"BOM:538422","Jackson Investments Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","138002.28074504338084","0.2359497000","n/a","n/a"
"BOM:538432","Divinus Fabrics Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","0.00000000000000","-1.0000000000","0.09629812405386","40.391610"
"BOM:538570","Achal Investments Ltd","Bombay Stock Exchange","India","Financials","n/a","n/a","n/a","n/a"
"BOM:538653","Ejecta Marketing Ltd","Bombay Stock Exchange","India","Technology","97845.29613006915592","-0.1621573000","0.00880287560603","n/a"
"BOM:538708","Econo Trade (India) Ltd","Bombay Stock Exchange","India","Financials","246425.69906169348654","0.0926822000","0.06402091349841","10.352410"
"BOM:538834","Meenakshi Enterprises Ltd","Bombay Stock Exchange","India","Financials","227562.33703009649819","-0.2168329000","0.12417389680629","n/a"
"BOM:539007","Pincon Lifestyle Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","42856959.94024714740148","2.7283880000","n/a","n/a"
"BOM:539014","Kalpa Commercial Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","194650.25241578915779","-0.7230299000","n/a","n/a"
"BOM:539041","SVP Housing Ltd","Bombay Stock Exchange","India","Basic Materials","0.00000000000000","-1.0000000000","0.07455768884502","n/a"
"BOM:539113","Paul Merchants Ltd","Bombay Stock Exchange","India","Financials","405630639.34218511380384","-0.4370657000","22.20725436976079","4.896210"
"BOM:539123","VB Industries Ltd","Bombay Stock Exchange","India","Financials","192196.11739835012771","-0.8518511000","0.02267407353069","n/a"
"BOM:539125","Layla Textile and Traders Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","789280.63167301318431","-0.0572416000","n/a","n/a"
"BOM:539131","Crescent Leasing Ltd","Bombay Stock Exchange","India","Financials","191075.75141212796180","-0.8185089000","0.04308073970830","420.572900"
"BOM:539143","Panth Infinity Ltd","Bombay Stock Exchange","India","Consumer Cyclicals","2884276.86377549999667","0.2229602000","0.12524091203126","37.101430"
"BOM:539169","Funny Software Ltd","Bombay Stock Exchange","India","Technology","0.00000000000000","n/a","0.00493494541550","n/a"
